suite,case_id,tool,backend,dtype,num_work_runs,num_timed_runs,property,horizon,constants,N,H,status,probability,elapsed_seconds,work_seconds,work_std,load_seconds,compile_seconds,warmup_avg_seconds,measured_avg_seconds,compile_std,warmup_std,measured_std,error_message
meeting,n12-h100,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,100,,12,100,ok,0.90166717,11.558561436017044,1.4400462283714053,0.05926304842515433,0.0012121789623051882,0.059604357675804444,1.380441870695601,0.03644616703968495,0.009011998554171697,0.06434831405875441,0.0,
meeting,n12-h200,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,200,,12,200,ok,0.9946228,11.74521076399833,1.462559100977766,0.04017755419360576,0.0011996070388704538,0.0582662329931433,1.4042928679846227,0.07248705497477204,0.007837728495781682,0.03484625435274744,0.0,
meeting,n12-h300,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,300,,12,300,ok,0.99965269,11.959186920023058,1.478977062991665,0.01184075487424619,0.0011861930252052844,0.05653077232030531,1.4224462906713597,0.088184992026072,0.005290754997664748,0.01713092969691343,0.0,
meeting,n12-h400,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,400,,12,400,ok,0.99997649,12.245080241002142,1.5494716343431112,0.05347463350619708,0.0011895470088347793,0.06060938800995549,1.4888622463331558,0.11823008296778426,0.00903246336711083,0.04563828237125664,0.0,
meeting,n12-h500,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,500,,12,500,ok,0.99999839,12.348105898010544,1.4735716536136654,0.05750298974034568,0.0012091450043953955,0.05049671063898131,1.423074942974684,0.1553236420149915,0.006762918308898584,0.0516431338789801,0.0,
meeting,n12-h600,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,600,,12,600,ok,0.99999989,12.602459913003258,1.5978324046785322,0.05715217117161647,0.0010950520518235862,0.05613339766083906,1.5416990070176932,0.1770389950252138,0.010880120665714485,0.04835073240591729,0.0,
meeting,n12-h700,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,700,,12,700,ok,0.99999999,12.90677608200349,1.617346938000992,0.03681711139097995,0.0011887720320373774,0.05281228832124422,1.5645346496797476,0.208560262050014,0.01668326391245261,0.046438626669645544,0.0,
meeting,n12-h800,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,800,,12,800,ok,1.0,13.112784535973333,1.6568345773460653,0.04809148550161029,0.0010199879761785269,0.0528245516664659,1.6040100256795995,0.24045066902181134,0.02052476744475012,0.04979656514589034,0.0,
meeting,n12-h900,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,900,,12,900,ok,1.0,13.29354914498981,1.680299078017318,0.04688606985268227,0.00103684701025486,0.04526992035486425,1.6350291576624538,0.27323215804062784,0.0024696403610839543,0.04470281410858938,0.0,
meeting,n12-h1000,tessa.jax-cuda-0,jax:cuda:0,float64,3,1,goal,1000,,12,1000,ok,1.0,13.526883046957664,1.72217603532287,0.03152700022698511,0.0012075770064257085,0.057078577655677996,1.6650974576671917,0.30508820799877867,0.013904804762807145,0.04360543185484003,0.0,
